segment_id,time_to_eruption
1396043556,13619864
595336840,24824914
1328943551,44592312
1979839856,46235795
1751297926,5768092
452805029,40599163
1774928274,13445802
305786144,4171052
2127467089,24388127
549832738,23385989
438633294,18374246
427760151,22137907
2130405130,41849002
1505556122,34114646
1696879043,17876505
1553350259,20421269
394845623,16455894
1529424839,4680643
1392504290,38239386
731906543,41869281
198828595,2651165
1141586751,16246680
1798699284,3195133
828677947,26831955
646717244,6571348
553195805,44910569
274128360,13661268
1319975881,24706665
282861389,26900378
557646072,11375229
1619708381,39156639
150692731,21438625
1261672283,41450687
1038918048,37930321
298105681,2322261
1191004876,30326822
1821339602,14215090
1612658867,24348001
1961076530,1199235
2052740646,37120961
1816809145,37103711
1657717794,38184467
1600768087,14209513
247145135,28584279
2111011766,20421959
388927603,43713022
1113441311,4915216
1691053444,18574433
301033616,26073705
1426693444,33460236
1020283272,16657318
737567375,33332304
320022328,2570320
549415380,7646332
498872341,14434653
1661123112,16156591
1973467302,17204463
1835203048,10766496
1904220604,17038685
1002825126,36755640
1134675027,25733174
1699037504,38564009
728177222,21849128
427763429,24661096
300943209,9207233
781524342,38364599
1063425676,12886267
1274841432,13690975
1561334237,39600245
588264306,171324
1054353459,19501057
2079552949,28714644
1534028825,11954381
968597742,34643247
1623980475,24185298
597191221,7344969
1270605742,9611687
1749413028,16250560
1207479220,29987709
847334954,17739855
292905699,18902288
1414081636,35386723
1837383029,16556220
631780725,46889709
928349115,23609353
1560072843,11302782
798148552,10755893
1731671258,7598984
1982908792,38536616
1623655934,14026863
1259389296,1309239
1032570249,14205791
792396274,39417272
367028683,29581665
1277106217,30711414
1256153889,18067698
1488959516,25189906
705071426,11563700
696439511,32431619
1973725295,46113784
154787093,13758814
1329020649,13688423
71739210,31545523
254682954,28034726
2119153068,14494961
1254183576,18535477
1946592059,15517085
1903062865,47453178
1238859327,6790171
1314629889,9263864
224845179,43747890
753004280,15846558
572834672,43974913
332746748,25932335
566240925,2351876
468381762,12877878
2038489562,42593849
2118733191,18058386
2055241392,41127169
975676374,19472953
446793155,7732762
890711897,37921783
119735052,26865592
1125424344,3347379
1249783920,13984767
629707946,37155580
119828684,17721516
402646525,27682164
1548788345,1018667
1147795366,21243204
1870606375,991695
518528051,32381678
242542221,35660180
1593881532,22446674
1171002359,39244841
2123322342,33969666
1366400860,39889961
524875318,4617068
2067336369,6646158
841450874,41908825
1144399369,32958245
865612286,28706462
520609728,33169477
752696336,1361395
993663407,35517787
2057226721,35881998
1361703143,19865130
82117335,4106369
1833706259,10012770
176209287,11393279
1523753816,23435466
179291279,12528887
2127528282,5733689
1375353446,25160029
90572254,40787810
1218513300,3344185
153007144,166202
369856026,28234227
1358099181,40780386
304892356,33265322
1193816078,14329427
600168324,12942933
1194799275,26550950
1879772258,47315357
686319781,43475277
2111587424,7370080
1887305432,19362776
344640432,44048671
846682731,6343685
1948878169,41252224
1225045427,1627785
1148016357,36845187
716144663,29139018
2139860001,17079118
805494552,24429556
1013789689,37056937
655843296,7719389
2111802125,26668615
549593830,14026293
383059897,10343333
134008248,41232805
177224827,41613461
1232569304,5095266
1048009361,17128163
701856954,9437944
1644400982,9631599
1478840230,22186334
288914088,43673535
852989435,14436991
162096643,824011
701894096,23317088
984225590,23972299
740319411,8487939
2122859891,1305314
1141152432,27352648
1702047198,31024899
68252733,5770098
2040063058,35895168
1778564935,40730529
1009749143,4091055
1162036523,21554090
38058221,18656773
247235728,24754231
424045889,37613868
2054480069,12034277
1142739992,34403167
633652522,19007607
1836811096,34012139
271408873,3550479
804791860,15083774
1923526983,21398625
175810421,41329839
1878766314,37845467
1218086210,34991277
764791627,23035604
1810962014,23073590
428917687,38579633
1264939370,24539913
553843296,41102496
1493166217,10657648
951290289,32245688
1660325198,1090599
1117294384,40645488
1446664944,43171913
1350940792,14141621
489039620,5847100
1006842231,13146833
185583752,30287728
229113738,33658769
1292845647,16459111
1642532502,19430127
796309524,12039556
115231914,41548242
798707305,34398400
2016647233,13652830
1851148132,33675868
967222678,8752558
1123001951,8347832
573514854,22921693
1255076992,24919043
1540579925,40318296
888093360,8287050
84320679,26980345
952257811,8082473
1332361740,23715961
1117905846,2321914
447033565,36654673
668395393,41357148
1626437563,40492
807819960,12853572
752550623,4004419
966651364,21213460
1079821584,23971970
961651047,10409103
316499886,36453585
301122706,31805750
938523364,8810795
837813772,2289070
62835317,4019899
864386280,41706313
2057025891,37023667
244529517,18306742
1949765796,31721858
311995776,44521409
982740029,24017773
1089435916,5943894
1253007685,24894907
1625290411,5351695
584192319,30631033
1143009226,46478810
1451062875,14198322
1494708577,136062
950950325,29633424
1892346723,46377153
1462188075,6739164
965711043,43299417
1049186697,12851509
81189189,4841073
693331752,33241926
1537199208,2238042
1096991212,7954749
408452495,44275782
471581397,16142117
110797815,20578490
199758714,33495484
1367207994,29869687
1596396273,44748256
1660531047,23475090
64040346,3349673
817639495,17755762
697134733,42373756
678069085,40367148
1018756523,29754498
282976212,3600099
595194132,33029798
2041026525,6747618
923936381,41863024
106078758,24921651
987159268,7202883
427429721,502710
1495345557,14745733
1049892705,23385989
464978165,41248896
1843103687,26237021
1310911931,3108189
1411775590,884976
818554518,7469342
988251615,11784736
1158945000,4769718
1287402853,3817445
982336669,861058
1799744991,26563234
1955760883,14451915
1978888892,12384264
889075076,39801686
1466604072,17735202
508834565,34136939
459947164,29394130
756127189,13490690
1467444506,30058084
1505762469,44264175
1194833182,23399824
1858882574,37328324
1909894805,34181350
417104543,41739182
1092728543,31178789
288013742,17443274
442563989,26706219
2109000188,22082957
1382546481,11784448
1506387394,36342043
1854908358,42091489
1309817072,6488895
1923868997,29478794
904405461,15287185
1478564166,46700150
1739556474,20574165
1403244730,11556016
1344426246,8561708
1799261863,12140743
763136378,7917172
830597098,29352810
1253627982,12616374
1293088481,3843745
1214300017,13807580
1103672024,22811611
287364787,34310281
367264529,18553170
1298395396,21587978
1171309166,36442097
1301925952,9681030
483459962,32678491
881617953,22202669
1769819935,11821421
1822328263,39897195
900763028,19094424
1062764986,39691110
1979431054,8859249
55510975,43332358
1352232540,18381816
432695730,38666707
1828751957,28866918
1265054165,30845989
1640919122,19163551
759435064,4362156
1598867065,41015356
2044425220,41384391
1702088520,15273131
324103039,17129174
13787554,10769645
1859821935,29533884
1543404630,33558695
1724893776,26917146
19693814,28839307
959086459,16311663
684012682,19770960
2130540228,27217869
330789547,27877893
1864294958,17736290
1078903277,33235877
306864913,38485057
1887047868,48003713
1707927431,3143032
214183849,8015222
1302280863,21782363
282090531,39626435
2061696277,19514034
819627851,3958819
603776126,726506
1510886295,27844763
2002038013,23892380
1360677443,26827565
594981586,10260989
1451955122,14092572
795317395,33611474
1138124607,35841678
854172819,38801777
77596096,25232373
1565589764,31327092
1202272000,8666164
1427234962,10786024
817286562,29423875
652894953,13691660
2007716403,10899243
1723765105,45193353
919272254,13659890
646778392,19522214
80938036,11074356
1524808856,40131851
1901531819,43330732
1212561114,1925776
1659940427,26132167
1235339888,15888092
1783361279,19840040
953949756,31914552
1174567207,10106188
1328956322,6482513
2145859440,36304743
773966416,43789329
613184619,9467669
487623440,3304574
534154371,19959911
1701589386,22494037
1065800547,10935736
809478053,8967429
1000015382,16258654
341050644,4112447
534843393,28665502
134592962,15003763
1379040576,29713337
1132218304,29603843
1320483504,9538722
1602806318,15589508
2000347986,43205587
1910683521,10391751
383951014,15669010
1665696677,45871257
1139102111,9014918
436769483,29472342
2069216227,32096856
91887929,5217515
576546552,45746295
88163303,16099049
73907393,34807963
788713777,18102110
1133090317,26712352
2143227248,28548623
224267098,28046821
942814455,10577748
1164949475,43475707
11804308,29718666
1393369578,46201700
1652114233,26320357
1319378846,16428564
1677777034,37636264
544055958,18037590
789627929,37759150
588051961,25693166
55911496,43647107
669809445,22054956
2105609701,32603214
209985028,44473003
612447943,25260944
1772961341,1604659
119176309,16674582
313964120,40490032
616719593,15770555
1493034353,2423197
2130486935,34991211
1938473432,9355386
1024265947,19224020
2047751510,41732667
1607344773,22386000
640300977,32793795
656267377,31085444
1372045435,34592134
305837928,1660309
727492101,33642326
461089143,11246290
1410667473,11547553
1048300101,16549824
32792883,1404445
282122041,4249725
2038024888,7098945
79939928,453034
1052745011,19839592
1795889126,46028649
1579307701,23446487
1266859938,17357054
533439948,9280318
1750361100,43536178
571279585,33820073
1591838239,4023328
568456876,43179772
488408476,34610217
232027407,12821607
1684619539,37061057
1644815944,24646218
2038722327,14301216
1278603683,25273159
1630228584,388790
476753180,8231674
680255437,24039211
1815738315,19938676
1017830158,4800251
1443481225,18176545
1958422281,47401686
456580358,15309393
2080261623,9540540
1629106107,39145380
466902104,9800303
413268740,41986783
243573371,41237478
1363015883,12186135
1752012044,26751508
1067330822,42126602
1657113850,36845757
412881160,3177623
473014096,18770976
1545024767,14023567
1743573729,28935146
125407016,19610049
1668927022,5923543
875102499,9361280
1082824214,8451818
2028172074,37211893
991035709,39038131
260131815,24071323
754607970,14062284
780993101,16960105
342279873,36340451
489348120,42124609
216551209,1124353
1776661682,27638525
2049689655,21084523
1554283260,3249711
818349007,21140122
1502408473,3620769
556592677,20234607
363125294,26787365
316603753,41721650
1455221961,24076806
1074244722,46351483
1143931457,28617284
2119226014,8202892
1571669313,3924932
1840552452,21930556
674901639,25975167
586194492,38850589
1462667376,13736452
1057137462,32749821
2044857103,35250581
1615291178,30911070
1489953884,35212924
1700093004,7279992
415257955,24040400
2113087131,22605686
1462800416,36949693
568239235,17206084
1191484058,26062934
785858556,9146209
932084533,9159412
1158364571,21694523
305621118,22906977
1765356109,16352671
1824950572,43264593
461487257,40114340
168903539,43716747
2068506504,20126625
247613560,40908988
159254576,8955616
97337621,4074313
1640303200,6949902
1225680864,35209203
948842365,26080824
986204419,9119922
643179124,15939244
655716117,9645039
425415049,36528286
577073669,18343525
461558258,21915390
1463782910,22673729
395409620,24099557
1239137007,32089634
735457649,22725024
211801886,21032866
1744744506,9935686
83282816,18604385
1910784588,2656319
682559898,45540716
1113243853,2446228
1914600378,14367752
1624253744,39668734
1652870504,1823680
1666016762,35435017
500975214,14487461
1184189143,41952101
1533843141,46523483
1156586754,32808815
1417547769,40087733
650228140,1939301
503921694,32077111
768648619,28142521
1734582169,30074178
920938524,37915945
503702552,4752297
567177481,9615260
1747514957,23590991
897667109,17824375
1305598339,34191056
1044700555,30282601
567355690,16945528
944538945,38063784
1990984540,28138930
1702022349,13247955
1440716735,31409684
1772005623,36421858
243508913,17605976
1867066422,3976628
733988337,46516617
472401236,29483045
546825827,27845449
1004561781,21965310
304283775,17770458
546732136,38337321
287348519,11195288
328865892,9112996
1105923226,15036062
1502208709,44052487
2048141973,27953952
1389468202,22384248
354269196,46353455
1377591970,16177786
1156888333,38585815
1357279829,45595367
491865397,28755294
15525330,3368491
224757189,33992582
1146840738,10637491
730474221,2352232
1900909864,26526575
833522305,29644592
2067305346,736227
1417483552,1667887
1527530975,27402066
905285790,10947438
1231275179,10762232
350119945,34660406
1871098842,25939125
1742363378,46268482
2090552787,4610640
483753975,39184112
1137143171,38944090
2136033932,17045372
472434486,4358205
1370726402,8434644
686204475,11579904
2017029610,13117924
944989966,19489480
2040053635,45561250
973420892,98516
647183864,43468488
1808764133,3737298
2140015263,35424675
2145499088,40823745
830444553,1601054
799989470,41136115
1278968691,16813323
1425060539,46247153
1996236533,13019122
251831841,37649035
216780206,3611091
1660774367,6236606
2144756834,32554746
1879757367,17397520
1738991450,7263588
862920642,30842575
1795602202,6924931
876320481,12474140
1762541807,39162237
1013226239,15687735
1962934363,6824724
1910854293,30223509
80491904,29800324
984949164,33102885
817076262,44519711
1505089359,14501487
513181,40377193
307457033,41332949
2061764779,5234774
1780106336,3632602
1844114621,19555621
727532359,30748779
580272496,37782140
269914904,32597531
117092563,10589966
1053609274,35323803
1006345280,9680604
74950304,6425751
1193838198,24270100
1539005013,4771207
203692684,11284118
1814728524,8944997
946903325,45967308
1232501455,32894338
249351045,43436406
789346799,27473276
662131474,19056446
293116393,37983626
1878406837,24340815
1822429217,44985148
2101914095,867524
1919183481,3002710
1489598665,41966473
59231274,2327991
612043874,35934759
1992733806,24394051
641136684,26594077
684459129,28093433
407459979,20501174
1282052294,12664993
1397959564,36605764
1779027136,7761008
2134844617,25993384
10035828,21697259
1895867403,24682269
440363470,36501476
1522261632,41837024
1936367122,8375794
860288823,20387496
368363452,9759184
1859470905,35330688
2032277704,13514849
1702092683,44693029
176230486,7725224
669539950,31875281
2086128634,47793586
1562841966,12732662
165447134,35180193
712763144,20227525
130096034,40882671
1052075589,30757334
1032987045,26388292
1016956864,20704604
806383961,14425066
1978899497,43757623
20705034,45995956
233565853,17792996
288067094,34070831
512339405,24993068
216001876,7066249
559964053,37486766
314163505,5077178
32512316,37174984
769248851,7025916
622676850,26431247
2002404734,37808277
760049256,36227904
1577225037,11699624
140348256,31328285
1925723673,10746815
1701588334,5665547
2127422643,24886206
903554939,42205896
801932165,202308
974102108,292145
1177898008,12930980
1869756633,15723154
165983127,31973235
1025401939,6467224
1374758095,43703135
783029100,42976929
1982635176,44729527
911997927,18619035
1811771508,20862821
1797832781,41150156
1221036432,4955630
1041878888,19763961
1804866305,16671550
473576430,42556294
629137203,17707651
468941511,5523812
102338326,4598189
895293769,6907655
1747440698,15417122
650427189,25771649
380069021,23330803
903626058,27504982
1556454835,8649346
1823489756,22908496
1424964276,17488136
165778108,11055428
2133326148,11575416
712274610,29058301
1621317326,25343916
2058237724,35471386
2049961097,39171379
1315469276,8854465
1028350709,8229339
1060581218,20966158
834933020,10977783
586537093,18807156
449283120,43684551
663744558,3124873
1209060315,23715792
785585794,15343538
2131475928,28503924
1403947680,19611271
1320498730,14917233
1497846794,19970120
1998632037,14621434
65823859,36312035
816724903,27153432
2102079746,29168924
1503670205,24925604
993446420,40287659
1814641162,17966999
1333272006,37934056
198187683,33574710
1100991799,38927827
1223921706,39933903
1739584326,3600138
1406456924,34167420
1265639221,37872185
179525834,204435
249780770,22968670
510056497,15651452
1379738583,13898803
1820536462,35027474
1772558965,11832871
738483658,30944866
961267980,26358188
1028829115,7435922
322954553,46296545
580830667,26023369
2105852286,32966044
20029600,13723120
1278829366,37065442
1086942147,27644285
885754547,30303680
147102860,34488802
515955469,43128286
256617664,37518118
688863755,29036557
2042812302,18073490
455448902,7538568
820547235,8370038
1061801479,26742662
1055227118,17695697
298411266,5523317
1931757627,46398350
1303574893,9225722
1546500531,46718855
1795614622,32898561
121962462,6735743
1710219667,21215874
751935661,23010078
807676191,431534
1429986546,20523622
1011133267,29267657
1434896619,6100013
718644391,14392806
1002789083,7581131
737743331,7486196
1526747205,9020535
854875548,22368776
915162394,42765018
51604518,19777781
30166674,41502679
142016409,37975021
920788801,2588106
1447237480,31724961
765692781,38264203
1217802563,21649900
1968343855,8986798
47732956,6177118
368670844,14218494
1667192884,14284281
305568906,43584627
770099985,3942179
1162956646,15078183
111928340,34087320
628213771,38563430
1083668827,3920455
70572268,18444547
641552330,39419122
432684208,26793157
720890684,2124920
1784303360,48171944
1410476318,22767337
585908475,44908841
423141445,6695501
1439362849,5641911
844664347,4034512
439219669,43730286
952458019,19525397
814194004,14384776
982455895,17992114
1590373443,11178677
1985475842,16999211
108124387,12972938
1617137408,36216466
1852580754,36149731
38227338,12104024
1236175272,8663552
920741627,19721369
1320010275,18647241
927854113,21477365
1010864137,33693026
1188169213,6578266
1649549859,17539017
204026342,31609293
1688844244,35439062
1495482792,22567256
119226806,16623212
1560663307,45611222
1042260671,45560318
1207122523,40895331
337507689,9045397
521955696,4144310
280699977,511244
1706661278,42500600
184881813,18242118
478674114,17722981
1120674393,13361950
1461319494,25063740
1001461087,10393161
1957593320,9674308
878845901,7695508
43303881,13555528
1023559523,1245749
898203011,28356591
1725681486,42535731
1248739400,42234495
2058418470,34774482
1486489212,22632266
1838577064,30068689
6070985,22852093
1357148161,47055965
191377567,15877114
754268958,19349591
1104705292,1049760
698305523,13903256
193924465,41556262
1453766944,10898069
991016912,9985791
1799056940,1116252
1877377853,22628459
2014875162,30093768
882372154,41517412
2006608401,12678388
141900078,43432715
1245777723,27927741
579908624,31603911
1606727044,22353001
266316518,16973812
739467017,16831328
355535938,11983962
1858752827,8147235
1459680684,9988879
1121542036,9072704
867093886,3057955
158808629,29557555
1510713124,15793438
71759446,952018
2666652,19127800
795059117,28161520
1635734529,1548545
1570560259,8505976
738623702,20544357
725048491,34657742
497245670,27007840
1092333463,21981870
1932627280,47721644
1586315342,35549333
1964459818,12548620
1533408168,11751949
1219465798,14140002
363685327,8674300
786931474,25591613
1100965951,31616515
2124576311,3934110
679999868,31281201
1373498251,37903667
2070460953,11492816
150962494,44475340
1246585270,16417683
1753654937,15232409
925438335,21295191
62166521,35243515
555901035,5710780
1883696145,32975065
156595138,29941340
1695772898,36932249
2013408541,40611331
516212556,2488060
689743728,18908692
1305093267,41890828
1862848849,7716098
466159944,42753605
401398778,20914673
1506120842,29061205
2129202465,34311787
762074361,38621213
85638848,14223668
2099764343,19357030
1495126611,22488904
1567124119,2809328
2071930,27370979
1658170941,10464992
488815657,14587105
500838646,25118832
559298877,6571290
444244451,2421044
499404548,13171925
513129972,9381945
1654531953,17041184
1566801415,28336739
1987327479,18381807
476948252,45454518
745933123,27805288
1266857808,12900356
410510944,3361937
216963205,41041699
1656662672,42298722
931079153,11549750
1488245608,22938880
1734610823,4937645
63379920,46041681
1059294461,12981242
18045429,1691224
595939459,12418791
2014992605,481996
730035178,29828999
2025261850,20141151
2107751377,5821163
1710703034,27092102
718462915,12552494
799740613,34741253
1116352983,45398747
1695657865,42857959
23586750,41398834
925884391,41682685
113427359,984261
1892236371,15024473
1787322521,5662679
526399726,33005698
1729341905,40523236
1567108572,30172502
949618731,40210831
1813448113,33821602
89427159,13528092
1545662207,16853657
450769375,23884956
1417251029,10526173
669333382,7118804
212007592,19690855
2074827118,18256856
1674520710,35723546
1831067564,44337912
2119980654,10742742
116548092,47441128
1246974750,14498234
1814483196,22944101
475779483,42035112
1079724272,31135915
700212925,5897341
623595783,16049906
88629273,35585065
1573377605,7467535
2010192399,11104368
937238441,29590133
575596751,17161217
865525071,234373
492985141,11728939
513363441,15573573
1514632329,33064100
1654474728,14850605
1698103651,4894857
117864846,39736058
1520759814,42356586
432516399,12955320
567814647,13794296
998818893,40656101
681419015,38982104
1868336201,20735791
708135369,46569278
695289901,34422889
1363345018,3413816
2005287921,14620729
1273244004,16596236
1955614886,11025103
1432155265,14924746
383842691,21499829
1944127807,22570129
2063674040,20015385
1647654553,10064250
957807611,29278695
734437203,35225425
890707823,39444168
1795112460,9747225
1142973144,18122385
1942733658,22041266
1583152581,42853033
810866813,47878878
386442102,21968994
321281603,35158661
416906269,44851580
943853322,39729341
874302891,26223811
2140731938,24847565
674198779,44513964
1896475785,22761183
1961765898,37972604
415940645,19314332
1047097201,2212847
1877594152,15882300
1067098395,11554566
634331045,11506142
975367443,4482373
480851597,3008552
1484856965,6211187
437950948,43390056
185435567,13426654
1610320452,23863150
934199817,39084989
308682858,38754492
583411418,18471342
447513558,33606313
479177652,13205387
92343295,17392069
2026112332,11942621
906979721,29900041
336213069,9261020
679074896,35918932
420519707,38771394
130209120,37694491
1697989660,13197684
1340962670,16245449
1170778257,19794931
1360677928,18420287
516272311,9717873
63715701,28262872
1789535259,25454875
1627658612,19975329
294794256,42838329
118766330,23720981
1482496421,30238743
1151918483,15990184
2051419461,11325548
998625201,46296746
1023111602,4839779
902114155,34347071
1784003284,14439463
111665787,37729412
1725440304,35358523
1647077641,44814025
604357728,28717865
237474395,12724171
1563489982,5077028
718033664,33170380
556516545,9354421
2044769449,32387832
647980942,34803596
1033677406,30736075
432241754,35407115
740985437,6930450
980247693,24961204
1564588400,34260639
704346315,16091778
2015589007,46507264
378248729,11425080
583276025,33059873
1000745424,5120693
16377035,37393945
1807997703,45834487
412373157,21976053
1132116234,14059587
491238797,38014520
1270753287,4286124
1378201806,2765715
1755937906,12164009
1357967825,13580514
174076851,37122956
1228887863,336237
662882349,12624902
1597120941,36415836
357382324,15266960
20653466,18780849
1348064674,12120974
716913886,2550705
1238527714,27019175
1142115505,29175787
818826504,19038283
1708031664,2530002
1160333827,39680269
1177828269,8479224
810287611,24573235
1603965113,9897586
137834515,33812616
1150756360,15300412
552391057,41431362
68554865,8970839
148815721,3861471
799250686,15412992
2133535615,6492023
1899178209,28413535
1666736798,24342396
1721845898,23885849
85499528,23724317
677521913,5073807
935508630,39028825
169856050,32885224
860715236,37492314
1072732496,13152447
1796828348,5946418
783393259,26587595
881308545,45096999
1596088659,13610270
531833319,33138010
543505888,42108966
2000584028,14171782
1328234349,38426977
394827898,19818493
1920256938,35567806
1269542251,17272036
1929455259,34228950
1577179301,26289807
1713113385,5125063
57603686,6200288
351331050,5786277
1701117181,24262978
760116913,24595045
1658693785,25730
942007851,38823851
1554735767,33799987
584164925,28207195
297592436,29869033
325697320,14167795
651834084,35890372
1632557353,30205000
319452057,25936810
1419366371,36450141
1135859577,14800103
809173313,11856839
1493932041,2489700
676899080,46857757
1236765323,45829249
1955314717,345793
1660458173,2923357
1088021526,26567742
15118652,21463592
1450513592,21435141
1731908944,43678489
541504439,31164382
831302947,21388739
418350263,35316074
1163316433,14161636
940842254,42449378
1751360072,239598
420650664,38408809
1486929834,30940343
384755092,44418626
1662385103,29696258
1121140466,11058120
1360465324,42688491
589943737,22170889
137275078,29576561
183681243,5747629
483812676,1608914
661440419,25610840
1767129245,39609704
1785337401,25463643
920385595,5477808
1540481927,23244227
546261150,2819958
194039587,28555897
128130872,6044494
1964262681,42178036
986663011,3129608
264716265,6366065
1162241076,7792647
957184301,19501486
133629750,20370086
928777176,11347061
410025588,24085473
2122402736,38385317
985423081,25365917
852414479,7813676
1665816909,2975766
788232169,18190709
1972116695,12582561
1895560758,32042279
1910377123,42001664
564480285,28377310
1990048935,33511607
150069740,19135477
712724986,6424856
1740283876,31767056
360656492,43867671
292816482,3860605
1111781387,30978743
491048514,20296315
1654655678,41666147
138039480,11132012
531781161,6853794
2028433450,36368235
693711777,24793592
1769830256,3391519
278871356,20863063
219469142,15666051
1003411703,36831703
632676084,11720994
1722219544,12253955
1308565628,11578015
554572745,28548337
1476322553,6938746
1820718918,35495805
704532147,2076128
310568336,14096234
1770479433,25000822
330466807,16440149
1288080146,14497768
597690122,43862278
1167824881,19300336
69792430,28956613
1061211936,43016957
808578640,9484478
1479278577,28784972
1891418251,18817303
281514878,44540742
744889747,25461494
492771066,12678549
2040725785,13133609
482243145,6468993
1920199628,21385933
2106363286,1269340
140031872,35885461
2113049479,32247989
1438676404,16063958
148576934,15199839
592111721,15880204
159071987,29100267
301919813,43513734
1533558667,2866720
1489646598,21564667
2027698248,36067606
1175666078,9530589
146209214,23565097
797975693,40189568
761400898,28897272
927153725,4571542
770662295,21641136
296298437,22300345
1150039132,715490
425567041,27463409
74103433,1194258
19327705,36874181
1926564553,2278669
194694638,24803572
1708398459,45161314
1450261744,43056319
652598093,2401397
1028796869,1797436
1792515981,30789663
1123066550,42461589
495316407,21777227
2106338108,282660
575452180,34550480
1618642010,38888905
1733795208,34929043
1377931300,30264400
575355164,24352334
688885485,15168903
1929043439,28045635
1203041521,2060215
731902458,26509441
1096450417,37951135
429308347,26972375
814391272,4332675
1010756593,30695791
422246855,20815541
1503780649,45865779
649714233,29559721
1565222536,2437913
112348433,14387528
600220445,4307077
2075864965,20273679
1577280457,1162779
1293102918,3112081
1437169630,31395864
1315506288,264407
1291417658,32490027
1211468948,20770278
1664633281,27205003
977030633,4844447
1597167581,12440931
1779729821,4712588
1420022233,2054224
1716709296,40483974
1874406272,6619402
2041531962,36738869
1873556690,2134100
774503500,38924702
1439683436,28939203
452493012,5886866
144439544,4090379
1179136480,14605849
882871649,10394739
1071748769,11369004
912398552,6333275
570052095,14602729
437938824,41784939
2134232057,30922332
1783927062,31514332
1655885803,16862227
1832717665,14680703
679097441,28921118
43112697,46651849
494843479,43470796
1629643803,29503928
72051814,37327068
910820681,27833776
778061276,2928100
381934185,23596361
1959519835,22675823
1447263565,27752916
1194551803,2705517
651409426,3747743
2033311777,805199
399014201,30353762
2034080287,30438549
1403222059,39554239
1061556765,46584326
1482862649,1451166
1499144685,35893801
301218412,9091616
817882172,7942193
1633360830,39451264
1601879671,20942820
958270939,6019340
623230167,12779984
1074671362,35250416
2051279869,31357602
454253941,31677840
1398925521,2560059
1904612417,3819695
829153976,43311541
2057013095,1992080
2032154038,4023475
977446624,19428869
57764839,15392131
1039242162,45106551
1627975310,25241581
304573399,39222024
164890155,44091232
315134007,568759
524273030,9385583
2007928321,20955861
820907424,4646749
2041546283,16697030
2082273024,17617151
1310954041,27310910
2069530527,47616134
1621292754,46580693
2114491672,22881404
1673190528,30187765
263469624,11645849
1139540990,40236527
1561331479,23421476
705698742,15965435
680130950,26820565
207886353,20452887
286686392,35471316
1699110788,35358442
810516823,14310839
845826858,17871560
598266613,8276465
