segment_id,time_to_eruption
348660340,10030660
1016110949,21618954
1728243757,7404248
806061262,17662909
9472096,15120042
1786596222,23214061
1242521207,13371198
1582932667,37301186
922017943,15801089
1945681734,6299425
1105095930,32576385
1586453317,3677202
2138253674,6198107
1963232448,37863565
1763128315,6708538
903393249,11084901
1059381646,13871584
151107051,18847373
1206337783,42942791
865072886,17440196
64168627,22894113
1312764883,485948
1293710766,34862735
155632232,43504737
1767003035,40830373
1142959485,33058887
984224331,31885006
1364052091,4784463
1437432319,35456519
916444386,41184511
2036967215,30091560
276982395,22925219
108874736,20852783
720228169,14875474
382646453,30014482
85810913,41489194
532118845,32649336
1250547705,21286915
932373769,10173877
788094244,35959058
703054059,44217151
606267992,7207853
607490432,38488114
1817126225,19861189
1928560987,14309184
208140899,12363857
1755381255,6275252
123496330,28447349
1065197609,1583671
1138688286,8580210
709906232,40089452
894661113,8739001
1057868450,38501378
151240150,32498371
1444957178,30231086
62532222,46464250
1358957614,8243677
1971505485,1001396
147128247,45447176
193086515,13254315
949484998,20003321
378355474,20714206
230135526,40342742
1859768578,38058114
1659498570,18419659
208131019,8954364
1104202675,29599458
2062110117,38648801
397595362,19812440
1068054446,41919713
1758285759,24641156
1153017772,36984522
1544540742,35023887
846744260,9242378
105658810,17054015
1918233778,9225671
1714364025,14662871
940888397,24558416
1780897562,38097382
1191644191,5525566
248492702,28747691
1469324627,39065251
307316422,43197082
114473006,22128141
640559732,10836769
1915110800,44130948
525412783,11267639
514855544,9574848
548625967,36619923
1024522044,21496194
44341278,20754780
785284985,2500456
1106309851,39520478
1104061012,41579555
1175013181,5540294
2089270505,1476133
15685360,897628
896125994,23646670
618818301,28026848
1900590714,44047810
1929612636,43789431
1262173496,32126218
110912013,42746373
431878192,31760848
1762247308,36771014
1314192981,12226256
2115425991,5348522
621829524,29656824
1662488329,27728505
2101205247,13243816
707495147,1412901
1154986023,44261741
1689674359,33220295
2139587024,25876093
1744988968,34673353
1042857837,21508437
481920571,30324178
1405189645,45878543
416377386,39047494
307670221,45462713
1126999790,34501004
57616041,31270947
120078459,28074470
580262567,8297866
538653112,10886119
1477663242,42827325
1361656569,40908445
1060048694,45662421
916985784,7863851
644635974,31985248
596031245,1382883
1393728805,41029727
755831031,18969190
2076538456,44358313
1449261406,35057010
1153303479,22306753
1326807935,42231910
2058263668,6136759
571683257,34317444
1385743153,20709054
307243855,36467208
162722008,12523730
129657665,40295852
186049934,22132670
34060202,40683492
1009442335,33710897
845774066,14028557
1336134836,37476518
1220739030,29803882
360361183,14866952
284641506,12155822
81564935,29252414
499074363,10038757
1613919491,6994788
1493638592,14234492
1849860470,13135106
238681160,16597715
1329220620,27605672
1145919143,96306
392842694,24862422
1410663630,14371266
13555849,15087463
1732710532,12338009
2067984481,7779347
733637167,1267601
1073745213,40049085
1999031320,23805242
1706039642,36179027
335398362,44061039
232805623,42923387
720753525,32290114
1824838847,7690077
47093571,40286154
862560124,31849857
1374505946,38412886
737027380,37227942
770118099,40625627
2146132452,34468280
644687888,38328981
2079723566,1831627
555289764,37367606
1353979920,8801258
1146471189,20760210
1016932159,1428121
990790400,14753961
1656408967,18302224
1111649370,42641902
1429720483,40151737
719781230,27304461
490760531,34271654
1782750702,29337249
2031787098,15612556
1581516910,27195585
356431921,8688519
1619573441,30683682
1009126824,245735
74177304,28262029
1775694000,11810972
642177912,4010847
1700303244,4694938
1023589533,4423703
282077332,40285878
1643495358,24574719
729067389,5581193
1609083406,48066217
528493944,1775093
675845523,14494998
882223051,34761643
535680745,22333910
967094967,815883
1647674114,29556944
1349479780,25505555
770614342,24730805
724373652,21372615
1317025433,3382269
227106626,32448270
866792357,11377813
562958468,42666053
1813316595,29626720
1679797038,33600322
1706046814,25533509
2111453379,1598334
904363850,37574532
1908683122,36414193
404368978,44672303
260346949,29754993
1032429253,38783389
472246049,23475876
1402914692,38111536
1404122310,8638039
1207757591,1955474
1557962429,3096677
1757615130,44453895
317350729,40024068
611606940,2903621
379022420,30272738
797240914,22960961
1800836003,22437296
1451279123,19526120
1563807677,17307295
338149793,15492901
203831916,33363523
339032264,142431
1140561040,40400946
1407084157,38106747
1802493796,40565974
1605937406,42927212
1771457699,2724219
1673745979,11623036
1435604135,16850801
1474141102,46445468
74444849,14532757
1893376593,38902184
1558259403,7129641
2132892694,28943468
5460203,14935923
859652539,11617494
1662707704,17452129
1508291375,43270110
448593480,20541708
454725769,16148792
694533411,11053207
180435922,42244355
288431696,15253621
1115044441,25628948
641289516,25700199
754417738,16201124
1121018916,37576859
1621736580,24880388
275982455,44117599
1281262417,43833798
1731895459,27638123
698836059,8103790
64297561,5100282
1377003857,46122697
691610647,23821661
352695344,39714677
1112166288,47951071
1149561649,34568453
1828811427,31620721
849062809,11399432
1792488399,18100271
255881649,41190020
692866315,4204581
2146908755,44709785
998206879,30454621
389284421,43130718
770848302,27677701
351509644,27083159
66198672,29165699
933997906,4658368
317440703,28310567
1194802638,46956438
1766676095,25848699
1456852927,12427748
168061873,7570305
1632535663,27865759
2143457307,32727836
1183368100,5269571
1836987260,31275501
1486142922,7168170
310775796,46433566
1443160198,6231680
1657095390,15524959
1514701930,46104122
1386110645,43110496
2080732856,19566390
884581072,38966193
115235190,34240437
495434233,23178505
731705412,695309
1888437149,44204843
305204931,16018211
1618611548,27463006
1344317045,42035680
1952614890,42027654
2019233977,34908224
1294381215,17919618
1499681561,39681106
1402556914,30557691
1751861795,18390136
1536905602,35279453
345181085,20007625
781091788,6264559
126625232,32166185
905777338,18148192
1158353351,13100381
1571332963,19261035
215856971,34365444
1197116188,3688912
1755124940,26091816
1774178760,10122111
300891897,7093179
1434612372,16796215
621992624,4354460
1015033166,14697508
530966621,5060026
226501251,38417970
342322253,27208395
1387912675,24937333
303097019,35450789
654776229,42253622
1630279379,562281
861257947,5112449
392708749,20930877
646934273,38685435
985614401,25497036
1400727315,813638
2054918937,433851
1349173274,13887927
1744174750,10500658
44819727,30774550
1079412257,26136621
1037601470,13071604
224516504,29423344
924964672,16488673
1422467265,26476421
789459556,15933855
1917527704,5509126
1079740004,4180857
869119721,40957362
637794067,21111227
1532720435,18519672
379210074,38879944
1258074117,28361801
1410693848,20109998
1365429543,27431129
800161660,22811452
272101269,21513434
2049323264,4251306
715091350,17003348
799060558,7868638
1923881461,21677244
108195434,39847007
1815447033,14680617
1502052925,32993239
842493767,1868956
1340035112,15592075
441960828,4061438
2127805188,12547944
1112652101,39273445
1777078655,11559500
1013196130,5182237
578812738,12242866
1588977747,40964478
1466017476,133215
2140990861,832531
1796552926,42681760
645591425,29868009
1387473393,2718025
1346216299,9306881
1530092377,28319087
2145274131,7642741
1504911882,26882507
2017078937,46231643
330277271,34961525
922571639,28196595
2103497377,39878815
374132339,41538543
30955620,41906222
1596652528,17909748
123379451,27709097
354877396,39891249
1141177767,18209473
605498975,5412080
220865871,6164542
1420404974,32214522
1926691886,21219871
1616052461,32634347
1126911948,12419878
2081310524,2379637
2133393237,28347367
1023927094,17627859
1922533431,22849679
499179247,17985051
51938320,46543212
426907115,36722872
688439289,6780806
1524599064,15332460
784926776,3220534
572276102,34874223
1028325789,47473541
637677312,30822059
76666549,16776175
1373364071,34801015
378114405,12041434
697387932,32192979
1771970232,7255714
136698635,48325006
807142192,6690011
1313998053,12295088
552100552,39798240
233438004,29859816
89642504,7124701
1238100097,1930176
1278306150,31138345
930855206,6767348
1175285966,26813505
140851065,18540729
1476171977,40368173
739040077,27476496
853610632,39113252
1795806549,43292567
1699783975,44850354
1169355212,20446598
700653041,13997090
673964391,42415289
1329905008,15808421
1043816873,15217883
1533439228,20377606
1455109840,9211332
287469856,2451159
1715006792,12717731
97579950,24600138
69736057,14629192
167910682,10138796
202371458,36232629
1975170856,9652216
240960814,39572442
388529663,36788583
1574642598,40421967
1589908307,11101526
2010947351,33741660
1996436465,21436971
34931189,1460950
1534853725,32387210
2103009098,21252467
997431578,13175429
84813922,27772881
579683001,7169486
1084739465,29270704
127669549,16353347
738756568,22157893
496695416,33154252
1625609574,24675319
2092515389,1029381
2018383254,44643200
1435710094,10860069
621097518,38255031
17116587,84289
1432222552,19525390
775165856,36277889
1610557757,19540114
1313448605,17546699
171770953,26139290
878601301,32526144
610309719,23538575
434636426,13588024
163436705,9534188
1642957741,34543527
195410763,38939102
1752158034,31149408
2116880369,23563769
2071717542,551792
724659721,22763676
893831153,12271475
802310193,29938523
320002238,29065218
469128429,5180541
542526038,31742933
820090972,23455205
133899712,30582612
797838685,33526051
212198464,9963654
348876771,21545878
2072126984,25807406
1366986013,18736764
1497265174,7373935
128144433,2157877
677960831,28286783
28997795,530546
1010680130,34540645
1144508876,9304336
830125328,3731980
1537869655,12653097
453584379,37426869
1149417056,25077115
663287084,5531541
1598579219,35088970
292421346,27048798
1351967389,20948638
1917503119,14832586
700065514,8979063
1267880986,1711202
754595580,33165027
527014367,40436272
1133130522,10814995
1023245702,16294901
1965389750,19559744
1825341042,13462779
635695132,16920219
393075721,11031184
1079334814,14980116
1156712721,32752938
1634625168,23724547
1907477896,33122464
1296601630,29949919
788094431,45775338
930904558,10301810
1141989284,42948732
1010561361,35512645
36365027,9556473
1135450244,28410743
1919329512,21459991
635316564,22957471
1841041805,25815489
321906603,14195339
1835351538,11634499
1288194015,19313063
44324029,8349696
2037160701,30361976
1016727429,38082962
470133493,32643886
1436148540,9420852
403059334,34712299
1552761888,48814294
2101096113,14175749
598730912,21158638
26933231,7781699
1307861967,22104403
270906952,2928732
1400929225,26164471
1598027075,27027444
1115085900,20998774
723952442,30458644
1639333839,2641692
311107634,42166798
6577398,3455582
1466563606,1744568
1243101535,8660094
1582153669,17014210
763161946,43015869
2041378428,2508506
122310777,48224425
1442958573,22373031
1962838586,24031033
621561921,44626195
154613191,23115729
887806307,11653660
2124443830,11962633
1622538307,20559079
887752978,43760102
389079613,10432143
1836010798,2497619
1812071509,7232627
1688414695,5730449
1741159826,9259694
629568545,4046753
1574915383,1488100
180442009,14018629
747509362,14140763
231930234,35687244
1232916817,16910560
729870090,31317486
1030109165,2136730
889132390,3672243
282236366,8108062
2090700039,1228843
201055248,22679917
1189625937,44399994
234192264,18930953
1034203889,29384364
581397504,30309841
1720483809,42830816
1337708357,31616330
67089566,27987055
1354938804,6398749
587851618,16697361
618695913,8799456
1022420757,12329909
1918044574,28666827
1188860608,35599185
263984874,1171274
1107722316,17021079
827203118,10434711
1413196778,16927755
1758659969,24467757
1530348286,14953366
1380340436,21127299
1830661783,35173148
1393743223,5350801
480461629,36693410
750535553,9763714
2105023395,34060079
264664705,45630646
1979931149,18567908
725076297,37703100
1755781698,29851083
1887367976,33447926
1300979382,47732494
323620345,13692272
225991333,31470344
151767499,26485390
72651203,36313769
616199251,42260689
356854390,48727004
1221021840,285292
1304034123,30542702
108037369,43608899
1854628310,7882623
1744933255,864418
1866274078,23105930
504043833,7491339
2082076341,8790752
148632090,29792022
1576456949,31937623
760981960,34477908
1974738442,6437176
525698425,9362643
260069838,37219758
1670044894,28895747
669797783,45150816
1770249214,23336538
466909708,18414289
1534568373,1860894
480956393,2770875
604747875,42969492
247938980,35585709
491413869,35514231
1903089822,31956387
1790014943,4415838
122316130,26240258
321543978,10340827
1137459605,42020591
1385520858,4999232
795998482,43255434
1383888094,36932516
468372015,31128019
88594602,30900097
1410567660,10711654
40908491,38801485
2114376954,10655827
1649933394,5799494
676115435,6786278
842894693,42089242
1019955915,31097762
351482320,1177703
2111464986,9658570
880673910,18323687
1606986046,10961770
300368947,14940317
2051568929,35749917
999761287,7511308
1142235055,41801140
1904699622,42984216
1926315178,26051978
1497445622,24753808
293149344,31026122
1066152649,19477998
570031313,9101668
1567718314,11998722
1019052648,22465586
1053686121,11025917
1938125537,37392371
1753948023,7078299
5149608,26107096
376246033,37408766
1192274646,34426080
378616992,11767930
624917154,45342122
1778033056,37549410
875498717,11870063
1241211907,5793308
1749570880,32249219
534143403,23127824
883881569,42249043
1291687640,35060398
1715071327,8632309
82988051,41986436
507366193,46790266
412526212,6166612
132927805,41008548
690122198,34777527
316895145,12760546
1872501987,35478850
1643620295,6478259
886779816,6116546
1039038516,26788256
1746205662,20988575
602020124,36472478
1461450381,26105778
997573735,2635166
1294359814,42135109
761490111,16974386
1527528712,28656405
2090294173,15775431
277248385,21629631
1340699060,42789004
1502376061,29287011
1093181664,27008976
1499296427,3554073
671954941,29749813
1969742960,20542577
1424738928,34221526
1004609129,32264195
442797407,12188994
1681896366,11877888
1580439748,45212912
249366252,17915459
1980582945,44757830
971938966,32871608
987026989,24517529
1645508690,12716757
757144677,33318990
1268769573,1361819
1696196745,46315169
1257785,14796900
1484819245,26680696
1388662654,30597955
636912378,33735903
1200555803,21093961
118375419,34177196
1770453587,24751378
350527067,18163232
1122508880,45686081
1738729842,8936162
76063161,760261
47158458,21686596
726757584,16569645
1493424939,12884793
1072055317,6538574
1784875135,3067072
1040017632,40389284
1392432372,18824774
909127116,29336291
827726394,18659799
1098922326,33585826
1461706190,44016928
690551821,40774765
427375210,26526870
1312446527,34026564
848581954,10979122
1479710173,39868830
1158351226,9308283
857937585,42451735
889398383,13331244
1125482656,18691849
1662980545,42285062
1368009563,38220143
1687130255,11436625
1623384046,18123051
1523983812,21277258
1344932064,18973804
264738263,37775968
613886312,16675024
1131527270,48522449
1593819793,21842527
42323522,1152604
244400081,23827486
1454051706,24265888
1073703374,10163025
1434967441,45132336
1084077028,21652213
1811060976,33917543
97075682,8186005
2049878637,19340560
609557927,45312670
2118640537,22238776
772820574,9149477
454576310,30403112
777091207,43052842
653299017,21747126
1042743186,41542280
1217169700,22202040
1207250122,2861177
1996020221,37586896
1005472094,30290303
1643914860,11717404
1241750749,41117900
1425732038,10807435
908455284,34106525
1638717547,30191646
911080236,5419610
245467192,32600876
1204676321,20282827
709190899,45041782
1744862080,1180181
1918360487,41321577
1344839103,40144143
1326617744,8102386
998818197,24733042
2024731284,36093677
1347428608,21951350
835774972,4525546
699219439,25986774
1262119935,24693566
209049581,27119030
2124669217,3566445
2001564721,37121208
2071210973,18003816
852704648,25318122
253583470,37632875
1070188655,25005211
713185402,38915309
1567721120,1075479
318470911,6123104
255901688,15855543
1129938643,34935678
1424510231,19268660
264448990,19853352
132489921,25110667
1107780094,29670345
1901004693,32014211
1203860975,27406234
1142113285,35575875
1129429071,43773057
599036077,24936130
200582245,10841709
524416580,9402712
1934229547,44319162
787170108,7123211
968470048,27452509
1522314619,44378225
1443158011,13731766
408794176,31260595
1298711544,47097506
36849759,18777585
380038502,906778
1133663547,42683122
1256976573,33741199
1010002096,34570257
1659897895,45185997
132258958,41136804
682307156,40251095
2066854946,15132892
910750522,3443506
1950973678,26787051
1136682157,40566350
935166347,2994226
93665383,47795821
618147871,16873652
316627171,42738045
671513959,19418178
462951203,28609815
144524710,32420785
1079138094,29187319
568873521,25538499
1729294003,35338997
859980212,17523064
476919016,33872427
1399150490,35128031
903247415,34170168
1380998187,5902021
1294895949,13633377
688821677,40992733
677328589,6186793
1881438453,15245757
1754306705,19971850
993659832,19656447
32638361,36198591
515581783,8048225
750917663,35376963
1289259843,6841208
1542102359,18193863
768694864,29365769
295121444,30350346
1965723498,10945454
100610446,27292311
1675304792,40519654
788639531,26361731
1469190191,47072066
1086685621,26031912
2139225250,43137626
175656364,4899747
27870347,8154632
1537170513,31723886
1837005818,20480968
84405817,32952843
717475057,19398540
1484098101,13959549
1710136076,20853878
1560069411,16243989
1746480690,5481026
1381523950,34099418
2079037024,17569071
364274381,7684928
2091434754,9840024
748798953,12997150
417535915,17512785
1235044971,38459729
1356478673,6546782
1033287069,16097864
265465161,17293518
1486075932,29429529
575900990,18072665
1676626801,12628788
1048073965,25602919
1477839540,3279380
619379482,32798980
1332574136,20035967
1154700918,38834933
584416994,42320227
2129899467,6866586
1113992376,2126169
1912467905,15935178
1558445312,39979726
1709437305,41184778
2005284845,2201545
285946155,38216857
892564823,46692628
1999605295,40825905
1840876629,8357576
267858759,9943416
1722218659,40258659
2057680085,10094521
196942129,13902477
256217037,1469489
2076935441,10209858
1999816124,914751
2076370422,31565859
849505778,6591647
1276225678,30595338
625142129,28522262
1792016264,1487485
815391918,8480115
487429030,18049965
1897452640,44258936
1946270616,44239639
2004697443,7455595
792193372,22716469
1461290290,28579888
1120931614,31342250
209988785,30991034
84070532,24851687
792531498,34500086
1466051838,35784097
1586311193,33792952
1443519091,36076144
1407261706,8488240
532286234,30440536
875444277,37051785
1132419329,40226762
169924430,34023798
1898495626,21877003
1011078321,15946474
1566722014,9595950
1969346241,24256626
1024855809,40938060
1044996306,20478572
300148624,13233552
1844400215,43641966
1067927661,1239962
640672904,23986071
478593354,404731
1971896441,18307714
1697294554,22962050
194567280,16073591
14685760,15964982
775594946,52074
1492219470,38545192
632638065,10253841
1936159281,10110939
33817177,41062479
213439290,13929131
1136356907,34976887
1188464475,21602805
1943060459,5663925
548700542,41236860
1071353921,35568642
201613561,39473420
479326775,4207118
757508939,37254809
912900119,2700230
1204691003,37298304
1408285202,42628727
1748875356,35793058
2114709216,16816678
1477395136,35205907
2070862888,17232651
1206090150,7657213
815763667,25348616
636515419,23655279
904214057,31255594
271573574,31715507
583304572,19304111
115172114,34629864
1109804924,1153377
338607032,11952098
262214459,13209818
1343997378,33135705
1168740391,19319663
1002275321,31353326
188165434,41300474
549721982,23531464
13810270,1912197
1966015500,6894687
1255874891,16267678
879147391,9428789
639095842,23850683
644409709,42918786
744216431,26705506
923885506,42328174
2130926757,14224527
1702619561,39939077
2077327239,13012038
1813254872,18868710
603314,22639670
1139907613,18829456
1462046575,42484145
310035446,41500158
866729893,39682712
1723670393,29082279
1662666428,37851999
1598529424,11717197
1961394909,14893845
1413459553,8721023
1803854013,47525963
2051910093,26074034
1237711608,43034580
955905528,14647630
856612700,34338961
1304351479,15028626
2084557965,33420248
615812936,20319937
412948933,8925225
970295022,40523122
651789852,2186015
2030114890,31660902
1387843214,1261712
1055093477,42668581
761124805,31650245
865140960,12378202
1992962757,4205229
2098523317,8312676
19334151,33502198
581069262,4488423
1555470862,4707194
846700750,24962338
1759043869,27199784
1981736391,1393046
170876718,3200603
879583320,30662973
1397536621,2037576
129965179,20598469
1192605002,27552697
251228922,7122103
1238898356,33460640
1102017109,35324935
548607382,38343192
437473914,44915743
645145248,20639171
2046973849,1980729
1574845881,48356210
1987666182,37238494
819035017,26568620
1968196713,23306396
457792259,13120312
1217315221,14684594
1816660037,33754525
1046153021,3265993
1027307874,7822077
1458614920,6348984
1723009004,41949889
985125128,6175418
320094880,2957815
1818549757,15058465
1794355873,31758944
1182480093,23646103
1253865296,23438507
1163754152,40255187
690757040,18661793
1968287716,3892368
178901494,1939942
779448178,17750046
433865661,20206788
522506128,17972903
1730111858,22842856
1153507500,15813180
437665247,44259173
2077710984,21019994
499157490,41685161
1056424078,16095800
2094340763,29338905
1127884712,7938995
598772021,22306072
293321906,14401209
1511802934,22207744
651126788,14368613
1896602639,42049042
896663620,24024877
1576289277,19913985
688936958,24607221
479884803,35816229
332174626,12015175
1089375229,39499982
595477621,1915435
1922550637,22769219
1209629994,20305658
1899404884,31631674
689182004,8494962
430621156,6760426
573622041,12278175
1428662973,10335161
228045242,18381767
768188637,28662441
919939413,34340053
2071108961,29421159
765605236,7623491
205794295,13856855
451860145,23270933
389254541,27909350
222945080,8194088
458682370,11384747
278039129,11479605
400220959,18236113
1636322057,26208248
70904939,37160274
1557541129,37324668
1176796937,21393536
1918520817,43380671
404990617,9750111
1584345184,4761384
2127547586,22432321
718200870,11380066
503441159,196451
1522883469,40031279
656829103,37532175
1825588312,38688700
1925628019,16135224
1917159237,16483281
1045737293,20476501
1010725931,46629410
1057504299,9719296
1352696610,32845152
2120169420,20921629
1661002035,4429873
1863970879,16697255
1883517059,3141510
970061299,41931077
307741861,33319459
139925492,25365883
1447502349,41005408
1077415466,1069222
1079412715,16525947
732559655,27492743
1604029643,33152712
675261564,36601832
1079658754,7505535
1162128945,48387290
1591530518,15129281
419979587,35774442
441283925,615172
811808879,6013001
1566132188,42892096
1230395899,14679666
1349973145,40216053
1582918411,45386793
1953501873,7595702
363936828,14137163
967302248,9391311
1169725037,4636822
635426720,29924994
582324215,20324087
1869369572,39879035
1519401781,23616514
1371032972,17102353
1534910358,84390
1760235933,7668126
1007019534,8705748
282045677,43309538
610270417,28711938
1870022469,39616129
556026510,3598846
282897271,27891372
1701666360,37476322
456206820,29716904
1571909877,22199411
919465378,33435140
2090615912,19578808
239640082,23682395
344335909,19672055
859274173,44777890
1826701813,19374538
1284285054,12664798
184540592,8986851
950816038,9753941
1624949961,2975435
1981060358,649407
2079508163,18964492
1437660399,14350533
921899048,30638718
648106838,19185536
546765944,2519346
1455809756,7011219
2086978827,31313494
934488913,34795569
1347072942,35121313
535962290,37016083
373178867,30474632
81945203,4770147
139264857,43543813
1115036717,21986065
2079951456,17056676
1606293873,8725650
1173524986,21894333
1925307864,5538535
1969167691,32470387
919490181,14567066
1490325704,13735390
865442778,15696694
1075300188,39230377
1502692763,30153412
1167730371,7757111
592144195,23771681
1707941878,513040
1668596564,39563640
1479213552,19890356
1934168687,21094623
395308430,43536839
1524814836,6902635
1145497571,15740915
747235420,20518767
260105364,36017206
1051817564,35389962
1707721881,44682561
174184608,7711468
606591990,44666706
1790767904,7634297
228030886,21649697
1903745145,24067925
690023172,39318407
834675891,17361808
1897364457,22235500
851709109,41300237
1432725171,4606707
637157127,37593536
1002609771,44906449
1664244261,1765549
1888143699,18148160
785072836,44182824
391234021,42448403
950900627,24637298
680576870,5638844
1806903214,7011946
180078780,35997951
166516369,26694204
1399092321,37319446
20625318,10173987
1016242026,22762641
895915199,41807299
303194240,14808199
598097609,32330209
1480698713,46826489
1179059409,12001554
449023004,36665792
28315401,36144664
1082557979,38377317
1549923926,28835250
1863667731,24114791
1936486439,1965682
1305129725,2606972
1417147250,1074850
1164158990,20902381
998393594,23064624
379631415,22058277
1283709970,40214519
2137801371,40757008
913731686,43905127
357789168,369674
474052134,4189945
449223774,26366798
1577203317,15503970
1642072889,29087262
1025870964,28871048
2016361594,36335121
657828865,21474448
1344874727,8903315
1525509255,45829647
1760886126,14020149
2013641040,36220280
575305125,9156512
690511200,16239735
346983698,31937526
835568306,13085749
1253771879,9411657
30999662,32086298
702021179,11104582
1419273442,9278080
498494070,11478251
1900560867,18077927
599292128,32272375
1599567355,38141110
310353509,24285029
1944948226,29022718
2100035633,45228789
315129893,30511325
1188475928,13824466
1946515759,35714295
189860397,28531651
1860793426,25417967
718703605,42614624
128323508,25144055
1455373409,11239673
1344705421,31508414
1056778258,9806109
36450259,23902986
1340723162,39038981
203457401,29283212
206389858,19097019
2058509181,41867015
1783211610,28809979
538906942,17668296
1932879035,9967961
899031983,8888578
161359660,22569779
791207230,29687942
440655160,2661696
1352085264,3041637
2133241779,5259707
1940076231,16085424
1129909391,45371814
2081448139,30798200
1298037063,15445880
809062731,9039531
228274737,28708513
2042918322,39325300
2021966053,20968204
1772905707,7846759
1485671228,30707519
1327115949,41874131
952179958,3476949
820409590,6263133
1135623500,3639759
993045904,42626540
1737760647,20039012
690003543,301918
568216823,10949378
1422856161,24190434
1968465470,25153191
1681357380,12397380
1437790674,24378488
1547755719,43882876
1141054211,20304227
481605746,36373274
170846154,30241108
691651457,776986
1920930251,15022063
847962582,22577599
1422136694,3465144
450538314,32547769
2134733467,33030495
1041846634,22245477
1847339053,28357496
252693566,6525079
769664033,22920431
568820139,36191919
1213372869,20565587
1776545354,16979330
165200206,30440792
76138463,20220396
1094000638,17870652
1726460483,41286982
1634106584,36717512
996662864,10821523
869322144,25866833
1226880809,24800081
154409450,6431103
1502945599,47299314
1971386115,23614730
1449852524,47591939
376706522,34794047
793915326,1237245
1446284136,46038908
358151918,6284281
1733776026,30688509
1255705928,45718525
158177105,31067413
775553592,22431888
132764109,26857087
1795176550,20677112
458968879,27758624
141250336,31298076
594786934,14561267
1096543877,19580279
193428884,17211317
1133499260,16402961
1287615701,22371476
1402674973,33173375
1514030702,40479702
141279579,20724284
1007996426,45018989
1345995920,1949709
634083504,45567256
1914321864,37032334
79312563,8195518
386995963,10667594
2087820034,3187269
2010286340,25498559
1515347392,798266
2062852190,30527583
1868294914,31396717
561703237,45041787
27926562,33233548
365546944,11594330
273648163,19701079
311826249,44491975
881203310,26324017
1031098571,743089
1859514173,23341339
1904359892,16780460
275262683,33885914
1242266897,30514691
1696230471,18277674
2103793743,12664385
1483578286,42433489
2072954040,17706311
199150770,23907168
1021479157,23319872
289401335,10057057
1880839579,25743001
1091829226,39290499
420627635,26631274
1910832656,25381156
144472636,39647597
401755902,45486718
517946260,3975965
1404502479,26391649
884595880,3606427
1565482774,17122547
152111866,31885285
422675999,13975158
946550540,2321246
1370207576,7554234
1513209651,5374368
1540053816,3087622
1211398909,41585210
1411419095,20240451
783608484,39912021
67001123,2125607
1875762520,37899522
780472426,40804241
732107641,35798194
873340274,15695097
1297437712,35659379
694853998,31206935
1886987043,9598270
1100632800,20128938
